25,"{'subject': 'EPs', 'relation': 'include', 'object': '2 (Split with Out Hud, 1999, Gold Standard Labs)'}"
26,"{'subject': 'EPs', 'relation': 'include', 'object': 'Live Live Live (November 2004, Beat Records, Japan only)'}"
27,"{'subject': 'EPs', 'relation': 'include', 'object': 'Yadnus (2007)'}"
28,"{'subject': 'EPs', 'relation': 'include', 'object': 'Jamie, My Intentions Are Bass E.P.'}"
29,"{'subject': 'EPs', 'relation': 'include', 'object': '(November 2010)'}"
30,"{'subject': 'EPs', 'relation': 'include', 'object': 'MEGAMiiiX Vol.1: Shake Shake Shake (2018)'}"
31,"{'subject': 'EPs', 'relation': 'include', 'object': 'Certified Heavy Kats (July 31, 2020)'}"
32,"{'subject': 'Other projects', 'relation': 'include', 'object': '!!!'}"
33,"{'subject': 'Other projects', 'relation': 'include', 'object': '(1997, tour cassette)'}"
34,"{'subject': 'EPs', 'relation': 'include', 'object': 'GSL26/Lab Series Vol.'}"
35,"{'subject': 'EPs', 'relation': 'include', 'object': '2 (Split with Out Hud, 1999, Gold Standard Labs)'}"
36,"{'subject': 'EPs', 'relation': 'include', 'object': 'Live Live Live (November 2004, Beat Records, Japan only)'}"
37,"{'subject': 'EPs', 'relation': 'include', 'object': 'Yadnus (2007)'}"
38,"{'subject': 'EPs', 'relation': 'include', 'object': 'Jamie, My Intentions Are Bass E.P.'}"
39,"{'subject': 'EPs', 'relation': 'include', 'object': '(November 2010)'}"
40,"{'subject': 'EPs', 'relation': 'include', 'object': 'MEGAMiiiX Vol.1: Shake Shake Shake (2018)'}"
41,"{'subject': 'EPs', 'relation': 'include', 'object': 'Certified Heavy Kats (July 31, 2020)'}"
42,"{'subject': 'Other projects', 'relation': 'include', 'object': '!!!'}"
43,"{'subject': 'Other projects', 'relation': 'include', 'object': '(1997, tour cassette)'}"
44,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Mario Andreoni – guitar'}"
45,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Justin Van Der Volgen – bass'}"
46,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Dan Gorman – trumpet, percussion'}"
47,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Tyler Pope – guitar'}"
48,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Allan Wilson – saxophone, percussion'}"
49,"{'subject': 'Personnel', 'relation': 'include', 'object': 'John Pugh – drums, percussion'}"
50,"{'subject': 'EPs', 'relation': 'include', 'object': 'GSL26/Lab Series Vol.'}"
51,"{'subject': 'EPs', 'relation': 'include', 'object': '2 (Split with Out Hud, 1999, Gold Standard Labs)'}"
52,"{'subject': 'EPs', 'relation': 'include', 'object': 'Live Live Live (November 2004, Beat Records, Japan only)'}"
53,"{'subject': 'EPs', 'relation': 'include', 'object': 'Yadnus (2007)'}"
54,"{'subject': 'EPs', 'relation': 'include', 'object': 'Jamie, My Intentions Are Bass E.P.'}"
55,"{'subject': 'EPs', 'relation': 'include', 'object': '(November 2010)'}"
56,"{'subject': 'EPs', 'relation': 'include', 'object': 'MEGAMiiiX Vol.1: Shake Shake Shake (2018)'}"
57,"{'subject': 'EPs', 'relation': 'include', 'object': 'Certified Heavy Kats (July 31, 2020)'}"
58,"{'subject': 'Other projects', 'relation': 'include', 'object': '!!!'}"
59,"{'subject': 'Other projects', 'relation': 'include', 'object': '(1997, tour cassette)'}"
60,"{'subject': 'New Bomb Turks', 'relation': 'include', 'object': 'Eric Davidson – vocals'}"
61,"{'subject': 'New Bomb Turks', 'relation': 'include', 'object': 'Jim Weber – guitar'}"
62,"{'subject': 'New Bomb Turks', 'relation': 'include', 'object': 'Matt Reber – bass guitar'}"
63,"{'subject': 'New Bomb Turks', 'relation': 'include', 'object': 'Bill Randt – drums'}"
64,"{'subject': 'Production', 'relation': 'include', 'object': 'Mike Mariconda – producer'}"
65,"{'subject': 'Production', 'relation': 'include', 'object': 'Albert Caiati – engineer'}"
66,"{'subject': 'Note', 'relation': 'includes', 'object': 'significant space'}"
67,"{'subject': 'Note', 'relation': 'balance', 'object': 'running times'}"
68,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Pulpul – vocals and guitar'}"
69,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Luismi – drums'}"
70,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Julio – bass guitar'}"
71,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Joxemi – guitar'}"
72,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Kogote – keyboard'}"
73,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Pipi – backup vocals and toaster'}"
74,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'won'}"
75,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'question'}"
76,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
77,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'if had drawn before move'}"
78,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
79,"{'subject': 'solution', 'relation': 'is', 'object': 'at least one'}"
80,"{'subject': 'solution', 'relation': 'is', 'object': 'marked'}"
81,"{'subject': 'solution', 'relation': 'is', 'object': 'When part of thematic content of problem'}"
82,"{'subject': 'Positions or conditions', 'relation': 'is in', 'object': 'initiative'}"
83,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '→ Attack: With an attack.'}"
84,"{'subject': 'Positions or conditions', 'relation': 'has', 'object': 'counterplay'}"
85,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'lead in development'}"
86,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊕ Time trouble, a.k.a.'}"
87,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'player'}"
88,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊙ Zugzwang'}"
89,"{'subject': 'northernmost dialects', 'relation': 'known as', 'object': 'Angolan (Northernmost) ǃKung, originally of Southern Angola, around the Cunene, Cubango, Cuito, and Cuando rivers'}"
90,"{'subject': 'References', 'relation': 'include', 'object': 'Snyman, Jan Winston (1980).'}"
91,"{'subject': 'References', 'relation': 'include', 'object': '"The Relationship Between Angolan ǃXu and Zuǀʼõasi".'}"
92,"{'subject': 'References', 'relation': 'include', 'object': 'Bushman and Hottentot Linguistic Studies.'}"
93,"{'subject': 'References', 'relation': 'include', 'object': 'Pretoria, South Africa: University of South Africa (UNISA): 1–58.'}"
94,"{'subject': 'northernmost dialects', 'relation': 'known as', 'object': 'Angolan (Northernmost) ǃKung, originally of Southern Angola, around the Cunene, Cubango, Cuito, and Cuando rivers'}"
95,"{'subject': 'References', 'relation': 'include', 'object': 'Snyman, Jan Winston (1980).'}"
96,"{'subject': 'References', 'relation': 'include', 'object': '"The Relationship Between Angolan ǃXu and Zuǀʼõasi".'}"
97,"{'subject': 'References', 'relation': 'include', 'object': 'Bushman and Hottentot Linguistic Studies.'}"
98,"{'subject': 'References', 'relation': 'include', 'object': 'Pretoria, South Africa: University of South Africa (UNISA): 1–58.'}"
99,"{'subject': 'northernmost dialects', 'relation': 'known as', 'object': 'Angolan (Northernmost) ǃKung, originally of Southern Angola, around the Cunene, Cubango, Cuito, and Cuando rivers'}"
100,"{'subject': 'References', 'relation': 'include', 'object': 'Snyman, Jan Winston (1980).'}"
101,"{'subject': 'References', 'relation': 'include', 'object': '"The Relationship Between Angolan ǃXu and Zuǀʼõasi".'}"
102,"{'subject': 'References', 'relation': 'include', 'object': 'Bushman and Hottentot Linguistic Studies.'}"
103,"{'subject': 'References', 'relation': 'include', 'object': 'Pretoria, South Africa: University of South Africa (UNISA): 1–58.'}"
104,"{'subject': 'sentence', 'relation': 'asks', 'object': 'hat'}"
105,"{'subject': 'sentence', 'relation': 'asks', 'object': 'hat'}"
106,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'won'}"
107,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'question'}"
108,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
109,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'if had drawn before move'}"
110,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
111,"{'subject': 'solution', 'relation': 'is', 'object': 'at least one'}"
112,"{'subject': 'solution', 'relation': 'is', 'object': 'marked'}"
113,"{'subject': 'solution', 'relation': 'is', 'object': 'When part of thematic content of problem'}"
114,"{'subject': 'Positions or conditions', 'relation': 'is in', 'object': 'initiative'}"
115,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '→ Attack: With an attack.'}"
116,"{'subject': 'Positions or conditions', 'relation': 'has', 'object': 'counterplay'}"
117,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'lead in development'}"
118,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊕ Time trouble, a.k.a.'}"
119,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'player'}"
120,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊙ Zugzwang'}"
121,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'won'}"
122,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'question'}"
123,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
124,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'if had drawn before move'}"
125,"{'subject': 'John Nunn', 'relation': 'uses symbols in', 'object': 'move.'}"
126,"{'subject': 'solution', 'relation': 'is', 'object': 'at least one'}"
127,"{'subject': 'solution', 'relation': 'is', 'object': 'marked'}"
128,"{'subject': 'solution', 'relation': 'is', 'object': 'When part of thematic content of problem'}"
129,"{'subject': 'Positions or conditions', 'relation': 'is in', 'object': 'initiative'}"
130,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '→ Attack: With an attack.'}"
131,"{'subject': 'Positions or conditions', 'relation': 'has', 'object': 'counterplay'}"
132,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'lead in development'}"
133,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊕ Time trouble, a.k.a.'}"
134,"{'subject': 'Positions or conditions', 'relation': 'Indicates', 'object': 'player'}"
135,"{'subject': 'Positions or conditions', 'relation': 'include', 'object': '⊙ Zugzwang'}"
136,"{'subject': 'Technical', 'relation': 'include', 'object': 'Daniel Rey – producer'}"
137,"{'subject': 'Technical', 'relation': 'include', 'object': 'Gary Kurfirst – executive producer'}"
138,"{'subject': 'Technical', 'relation': 'include', 'object': 'Bryce Goggin – engineer'}"
139,"{'subject': 'Technical', 'relation': 'include', 'object': 'Ian Bryan – assistant engineer'}"
140,"{'subject': 'Technical', 'relation': 'include', 'object': 'Tom Lester – assistant engineer'}"
141,"{'subject': 'Technical', 'relation': 'include', 'object': 'George Marino – mastering'}"
142,"{'subject': 'Technical', 'relation': 'include', 'object': 'Tim Stedman – art direction, design'}"
143,"{'subject': 'Technical', 'relation': 'include', 'object': 'Jen Cohen – design'}"
144,"{'subject': 'Technical', 'relation': 'include', 'object': 'Todd Gallopo – design'}"
145,"{'subject': 'Technical', 'relation': 'include', 'object': 'George DuBose – photography'}"
146,"{'subject': 'Technical', 'relation': 'include', 'object': 'Mark Kostabi – cover painting'}"
147,"{'subject': 'Technical', 'relation': 'include', 'object': 'Ivory – additional paintings'}"
148,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Adoremos.'}"
149,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Editorial Caribe, 1995, ISBN0-88113-160-1'}"
150,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'A Worship-Filled Life.'}"
151,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Creation House, 1998, ISBN0-88419-543-0'}"
152,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Enciende Una Luz.'}"
153,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Casa Creacion, 2000, ISBN0-88419-559-7'}"
154,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Cómo Ejercer la Verdadera Autoridad.'}"
155,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Casa Creacion, 2002, ISBN0-88419-816-2'}"
156,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Decida Bien.'}"
157,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Casa Creacion, 2003, ISBN0-88419-869-3'}"
158,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Atria Books, 2007, ISBN978-0-7432-9087-6'}"
159,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Los 8 habitos de los mejores líderes.'}"
160,"{'subject': 'Bibliography', 'relation': 'include', 'object': 'Vida, 2014, ISBN9780829765878'}"
161,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1987: Vocalista Masculino del Año'}"
162,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1988: Artista del Año'}"
163,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1989: Artista del Año'}"
164,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1991: Tu y yo – Álbum Tradicional o popular del Año'}"
165,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1992: Cuan Hermoso – Canción del Año'}"
166,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1992: Te Anhelo – Álbum del Año'}"
167,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1992: Productor del Año'}"
168,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1995: Compositor del Año'}"
169,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1995: Productor del Año'}"
170,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1992: Venció – Álbum en Vivo del Año'}"
171,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1999: Enciende una Luz – Álbum del Año'}"
172,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1999: Productor del Año'}"
173,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '1999: Enciende una Luz – Videoclip del Año'}"
174,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2001: El Volvera – Álbum en Vivo del Año'}"
175,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2006: No es un Misterio Intervención Musical del Año – trio con Alex Campos y Coalo Zamorano-'}"
176,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2007: Sinfonía del Alma – Álbum Instrumental/Clásico/Coral del Año'}"
177,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2009: Sobrenatural DVD – DVD del Año'}"
178,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2009: Sobrenatural DVD – Tour del Año'}"
179,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2011: 25 Concierto Conmemorativo – Álbum en Vivo del Año'}"
180,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2011: 25 Concierto Conmemorativo – DVD del Año'}"
181,"{'subject': 'AMCL Awards', 'relation': 'include', 'object': '2011: 25 Concierto Conmemorativo – Evento Musical del Año'}"
182,"{'subject': 'Musicians', 'relation': 'percussion on', 'object': 'My Room'}"
183,"{'subject': 'Musicians', 'relation': 'include', 'object': 'Marty Dieckmeyer - bass guitar, keyboards, lead vocals on "Props", percussion on "My Room"'}"
184,"{'subject': 'Musicians', 'relation': 'include', 'object': 'Terry Scott Taylor - rhythm guitars, lead and backing vocals'}"
185,"{'subject': 'Musicians', 'relation': 'Room', 'object': 'marimba on Alarma'}"
186,"{'subject': 'Musicians', 'relation': 'include', 'object': 'Karen Benson - female vocal on "Ghost of the Heart"'}"
187,"{'subject': 'Production', 'relation': 'recorded at', 'object': 'CA'}"
188,"{'subject': 'Production', 'relation': 'include', 'object': 'Live Sound and Road Coordination: Wes Leathers'}"
189,"{'subject': 'Production', 'relation': 'include', 'object': 'Cover Concept: Daniel Amos'}"
190,"{'subject': 'Production', 'relation': 'include', 'object': 'Cover Photography: Scott Lockwood, Newport Beach, CA'}"
191,"{'subject': 'Production', 'relation': 'include', 'object': 'Other Photos by Alex MacDougall'}"
192,"{'subject': 'Production', 'relation': 'include', 'object': 'Graphic Design: Karen Knecht'}"
193,"{'subject': 'Production', 'relation': 'include', 'object': 'Airbrushing: Stephen Nichol Price'}"
194,"{'subject': 'Production', 'relation': 'include', 'object': 'Re-issue layout: Tom Gulotta and Eric Townsend'}"
195,"{'subject': 'Production', 'relation': 'produced by', 'object': 'Tom Gulotta'}"
196,"{'subject': 'Production', 'relation': 'include', 'object': 'Re-mastered by J Powell at Steinhaus'}"
197,"{'subject': 'Production', 'relation': 'include', 'object': 'Chronicles Book Text Written by Terry Taylor, with special thanks to Viann, Phillip, and "Doc" Thomas for your suggestions.'}"
198,"{'subject': 'Production', 'relation': 'include', 'object': 'Thanks to Bob MacKenzie and Pelle Karlsson for the Lifesavors.'}"
199,"{'subject': 'Production', 'relation': 'is for', 'object': 'Phillip'}"
200,"{'subject': 'Production', 'relation': 'recorded at', 'object': '1980'}"
201,"{'subject': 'Production', 'relation': 'include', 'object': "Mixed by Doug Doyle and Terry Taylor at Cap'n Doug's Minute Mix (Digital Brothers), Costa Mesa."}"
202,"{'subject': 'Production', 'relation': 'include', 'object': 'California - September 1991 ("arr!")'}"
203,"{'subject': 'Production', 'relation': 'read by', 'object': 'Malcolm Wild'}"
204,"{'subject': 'Production', 'relation': 'include', 'object': 'Alternate mixes by Eric Townsend'}"
205,"{'subject': 'Credits', 'relation': 'helped by', 'object': 'percussion'}"
206,"{'subject': 'Credits', 'relation': 'Cry', 'object': 'Fields song'}"
207,"{'subject': 'Credits', 'relation': 'include', 'object': 'Thank you to Allisyn, Joe and Jay Hydra, DCFC, Rat Cat Hogan, and The Gladstone House'}"
208,"{'subject': 'Credits', 'relation': 'include', 'object': 'Ben Gibbard – all instruments and vocals'}"
209,"{'subject': 'Credits', 'relation': 'helped by', 'object': 'percussion'}"
210,"{'subject': 'Credits', 'relation': 'Cry', 'object': 'Fields song written'}"
211,"{'subject': 'References', 'relation': 'include', 'object': 'Anon (2017).'}"
212,"{'subject': 'References', 'relation': 'include', 'object': 'Allmusic.'}"
213,"{'subject': 'References', 'relation': 'include', 'object': 'Anon (2017).'}"
214,"{'subject': 'References', 'relation': 'include', 'object': 'Allmusic.'}"
215,"{'subject': 'Sources', 'relation': 'include', 'object': 'Allinson, Mark.'}"
216,"{'subject': 'Sources', 'relation': 'include', 'object': 'A Spanish Labyrinth: The Films of Pedro Almodóvar, I.B Tauris Publishers, 2001, ISBN1-86064-507-0'}"
217,"{'subject': 'Sources', 'relation': 'include', 'object': "D' Lugo, Marvin."}"
218,"{'subject': 'Sources', 'relation': 'include', 'object': 'Pedro Almodóvar, University of Illinois Press, 2006, ISBN0-252-07361-4'}"
219,"{'subject': 'Sources', 'relation': 'include', 'object': 'Edwards, Gwyne.'}"
220,"{'subject': 'Sources', 'relation': 'include', 'object': 'Almodóvar: Labyrinths of Passion, London: Peter Owen, 2001, ISBN0-7206-1121-0'}"
221,"{'subject': 'Sources', 'relation': 'include', 'object': 'All about Almodóvar, University of Minnesota Press, 2009, ISBN978-0-8166-4961-7'}"
222,"{'subject': 'Sources', 'relation': 'include', 'object': 'Smith, Paul Julian.'}"
223,"{'subject': 'Cast', 'relation': 'include', 'object': 'Carmen Maura as Carmela'}"
224,"{'subject': 'Cast', 'relation': 'include', 'object': 'Andrés Pajares as Paulino'}"
225,"{'subject': 'Cast', 'relation': 'include', 'object': 'Gabino Diego as Gustavete'}"
226,"{'subject': 'Cast', 'relation': 'include', 'object': 'Mauricio De Razza  as Lieutenant Ripamonte'}"
227,"{'subject': 'Cast', 'relation': 'include', 'object': 'José Sancho as Captain'}"
228,"{'subject': 'References', 'relation': 'include', 'object': 'Edwards, Gwynne, Indecent Exposures, PMarion Boyars, 1995, ISBN0-7145-2984-2'}"
229,"{'subject': 'References', 'relation': 'include', 'object': 'Schwartz, Ronald, The Great Spanish Films: 1950 - 1990, Scarecrow Press, London, 1991, ISBN0-8108-2488-4'}"
230,"{'subject': 'References', 'relation': 'include', 'object': '¡Ay Carmela!'}"
231,"{'subject': 'References', 'relation': 'include', 'object': 'at IMDb'}"
232,"{'subject': 'References', 'relation': 'include', 'object': '¡Ay Carmela!'}"
233,"{'subject': 'References', 'relation': 'include', 'object': 'in Encyclopedia of Contemporary Spanish Film.'}"
234,"{'subject': 'References', 'relation': 'include', 'object': 'Eds.'}"
235,"{'subject': 'References', 'relation': 'include', 'object': 'Alex Pinar and Salvador Jimenez Murguia.'}"
236,"{'subject': 'References', 'relation': 'include', 'object': 'Rowman & Littlefield, 2018'}"
237,"{'subject': 'Current', 'relation': 'has', 'object': 'Championship'}"
238,"{'subject': 'Current', 'relation': 'has', 'object': 'Championship'}"
239,"{'subject': 'Current', 'relation': 'has', 'object': 'Championship'}"
240,"{'subject': 'as the following:', 'relation': 'include', 'object': 'Clear and peaceful opposition to terrorism of any kind.'}"
241,"{'subject': 'as the following:', 'relation': 'are', 'object': 'made'}"
242,"{'subject': 'as the following:', 'relation': 'different from', 'object': 'those of extreme nationalists'}"
243,"{'subject': 'as the following:', 'relation': 'is in', 'object': 'Basque Country'}"
244,"{'subject': 'Personnel', 'relation': 'include', 'object': 'John Popper – harmonica, vocals'}"
245,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Chan Kinchla – electric and acoustic guitars, mandolin'}"
246,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Brendan Hill – percussion, drums'}"
247,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Tad Kinchla – bass'}"
248,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Ben Wilson – keyboards'}"
249,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Jay Bennett – production, guitar, percussion'}"
250,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Teresa Cole – backing vocals'}"
251,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Carlos Sosa – saxophone'}"
252,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Fernando Castillo – trumpet'}"
253,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Raul Vallejo – trombone'}"
254,"{'subject': 'Personnel', 'relation': 'include', 'object': 'John Popper – harmonica, vocals'}"
255,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Chan Kinchla – electric and acoustic guitars, mandolin'}"
256,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Brendan Hill – percussion, drums'}"
257,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Tad Kinchla – bass'}"
258,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Ben Wilson – keyboards'}"
259,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Jay Bennett – production, guitar, percussion'}"
260,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Teresa Cole – backing vocals'}"
261,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Carlos Sosa – saxophone'}"
262,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Fernando Castillo – trumpet'}"
263,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Raul Vallejo – trombone'}"
264,"{'subject': 'Personnel', 'relation': 'include', 'object': 'John Popper – harmonica, vocals'}"
265,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Chan Kinchla – electric and acoustic guitars, mandolin'}"
266,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Brendan Hill – percussion, drums'}"
267,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Tad Kinchla – bass'}"
268,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Ben Wilson – keyboards'}"
269,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Jay Bennett – production, guitar, percussion'}"
270,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Teresa Cole – backing vocals'}"
271,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Carlos Sosa – saxophone'}"
272,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Fernando Castillo – trumpet'}"
273,"{'subject': 'Personnel', 'relation': 'include', 'object': 'Raul Vallejo – trombone'}"
274,"{'subject': 'Cast', 'relation': 'include', 'object': 'Fernando Rey as Narrator (voice)'}"
275,"{'subject': 'Cast', 'relation': 'include', 'object': 'José Isbert as Don Pablo, the mayor, a hearing-impaired old man'}"
276,"{'subject': 'Cast', 'relation': 'include', 'object': 'Lolita Sevilla as Carmen Vargas, a flamenco artist from Andalusia'}"
277,"{'subject': 'Cast', 'relation': 'include', 'object': 'Alberto Romea as Don Luis, the hidalgo'}"
